"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HTDD","HX01","LN01","LX01","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"US1ILDK0009","2013-09",,,"8","6",,,,,,,,,,,"0.50",,,,,,,,,,,,,"1.66",,,,,
"US1ILDK0009","2013-10",,,"11","6",,,,,,,,,,,"0.78",,,,,,,,,,,,,"2.42",,,,,
"US1ILDK0009","2014-06",,,"13","8",,,,,,,,,,,"2.35",,,,,,,,,,,,,"6.82",,,,,
"US1ILDK0009","2015-05",,,"18","11",,"0",,,,,,,,"0.0","1.26",,,,,,,,,,,,,"5.80","0.0",,,,
"US1ILDK0009","2015-06",,,"16","12",,,,,,,,,,,"1.22",,,,,,,,,,,,,"6.98",,,,,
"US1ILDK0009","2015-07",,,"10","5",,,,,,,,,,,"1.23",,,,,,,,,,,,,"3.22",,,,,
"US1ILDK0009","2015-08",,,"10","7",,,,,,,,,,,"1.00",,,,,,,,,,,,,"3.34",,,,,
"US1ILDK0009","2015-09",,,"5","4",,,,,,,,,,,"1.06",,,,,,,,,,,,,"2.74",,,,,
"US1ILDK0009","2015-10",,,"6","4",,,,,,,,,,,"0.47",,,,,,,,,,,,,"1.64",,,,,
"US1ILDK0009","2016-04",,,"11","5",,,,,,,,,,,"0.75",,,,,,,,,,,,,"2.09",,,,,
"US1ILDK0009","2016-05",,,"11","10",,,,,,,,,,,"1.90",,,,,,,,,,,,,"5.85",,,,,
"US1ILDK0009","2016-06",,,"9","8",,,,,,,,,,,"1.09",,,,,,,,,,,,,"3.14",,,,,
"US1ILDK0009","2016-07",,,"9","6",,,,,,,,,,,"1.76",,,,,,,,,,,,,"5.03",,,,,
"US1ILDK0009","2016-08",,,"12","9",,,,,,,,,,,"2.75",,,,,,,,,,,,,"9.11",,,,,
"US1ILDK0009","2016-09",,,"6","2",,,,,,,,,,,"0.58",,,,,,,,,,,,,"1.04",,,,,
"US1ILDK0009","2016-10",,,"9","6",,,,,,,,,,,"0.84",,,,,,,,,,,,,"2.28",,,,,
"US1ILDK0009","2016-11",,,"3","2",,,,,,,,,,,"0.66",,,,,,,,,,,,,"1.17",,,,,
"USC00113392","1999-07",,,"12","10","0","0",,,,,,,"0","0.0","1.49",,,,,,,,,,,,,"4.20","0.0",,,,
"USC00113392","1999-08",,,"11","7","0","0",,,,,,,"0","0.0","4.74",,,,,,,,,,,,,"7.73","0.0",,,,
"USC00113392","1999-09",,,"5","5","0","0",,,,,,,"0","0.0","4.05",,,,,,,,,,,,,"6.69","0.0",,,,
"USC00113392","1999-10",,,"6","1","0","0",,,,,,,"0","0.0","0.67",,,,,,,,,,,,,"0.83","0.0",,,,
"USC00113392","1999-11",,,"4","1","0","0",,,,,,,"0","0.0","0.24",,,,,,,,,,,,,"0.37","0.0",,,,
"USC00113392","1999-12",,,"12","5","13","3",,,,,,,"2","2.2","1.03",,,,,,,,,,,,,"2.25","5.8",,,,
"USC00113392","2000-01",,,"11","6","14","4",,,,,,,"8","6.3","0.42",,,,,,,,,,,,,"1.52","12.7",,,,
"USC00113392","2000-02",,,"8","6","22","3",,,,,,,"8","4.1","0.59",,,,,,,,,,,,,"1.77","10.0",,,,
"USC00113392","2000-03",,,"9","3","0","0",,,,,,,"0","0.0","0.46",,,,,,,,,,,,,"0.95","0.0",,,,
"USC00113392","2000-04",,,"10","5","0","0",,,,,,,"0","0.4","1.03",,,,,,,,,,,,,"3.23","0.4",,,,
"USC00113392","2000-05",,,"18","9","0","0",,,,,,,"0","0.0","1.75",,,,,,,,,,,,,"4.77","0.0",,,,
"USC00113392","2000-06",,,"16","13","0","0",,,,,,,"0","0.0","1.24",,,,,,,,,,,,,"7.23","0.0",,,,
"USC00113392","2000-07",,,"6","4","0","0",,,,,,,"0","0.0","1.68",,,,,,,,,,,,,"3.52","0.0",,,,
"USC00113392","2000-08",,,"9","6","0","0",,,,,,,"0","0.0","1.39",,,,,,,,,,,,,"4.01","0.0",,,,
"USC00113392","2000-09",,,"9","6","0","0",,,,,,,"0","0.0","3.03",,,,,,,,,,,,,"6.11","0.0",,,,
"USC00113392","2000-10",,,"6","4","0","0",,,,,,,"0","0.0","1.03",,,,,,,,,,,,,"1.60","0.0",,,,
"USC00113392","2000-11",,,"14","6","0","0",,,,,,,"0","0.2","0.93",,,,,,,,,,,,,"2.69","0.3",,,,
"USC00113392","2000-12",,,"13","7","24","9",,,,,,,"18","9.2","0.66",,,,,,,,,,,,,"1.61","32.8",,,,
"USC00113392","2001-01",,,"6","3","31","1",,,,,,,"16","1.5","0.76",,,,,,,,,,,,,"1.33","2.3",,,,
"USC00113392","2001-02",,,"11","6","11","1",,,,,,,"4","1.0","0.72",,,,,,,,,,,,,"2.41","2.4",,,,
"USC00113392","2001-03",,,"7","5","2","2",,,,,,,"3","1.4","0.51",,,,,,,,,,,,,"1.20","2.6",,,,
"USC00113392","2001-04",,,"18","9","0","0",,,,,,,"0","0.0","1.07",,,,,,,,,,,,,"4.05","0.0",,,,
"USC00113392","2001-05",,,"16","9","0","0",,,,,,,"0","0.0","1.23",,,,,,,,,,,,,"4.35","0.0",,,,
"USC00113392","2001-06",,,"10","9","0","0",,,,,,,"0","0.0","1.13",,,,,,,,,,,,,"4.26","0.0",,,,
"USC00113392","2001-07",,,"8","3","0","0",,,,,,,"0","0.0","0.24",,,,,,,,,,,,,"0.66","0.0",,,,
"USC00113392","2001-08",,,"10","7","0","0",,,,,,,"0","0.0","0.64",,,,,,,,,,,,,"2.79","0.0",,,,
"USC00113392","2001-09",,,"11","9","0","0",,,,,,,"0","0.0","2.72",,,,,,,,,,,,,"8.43","0.0",,,,
"USC00113392","2001-10",,,"9","6","0","0",,,,,,,"0","0.0","2.38",,,,,,,,,,,,,"5.06","0.0",,,,
"USC00113392","2001-11",,,"9","5","0","0",,,,,,,"0","0.0","0.63",,,,,,,,,,,,,"1.59","0.0",,,,
"USC00113392","2001-12",,,"9","2","9","0",,,,,,,"1","0.6","0.45",,,,,,,,,,,,,"0.84","1.7",,,,
"USC00113392","2002-01",,,"7","3","8","2",,,,,,,"8","8.1","0.59",,,,,,,,,,,,,"0.95","10.7",,,,
"USC00113392","2002-02",,,"8","4","11","0",,,,,,,"5","0.6","0.37",,,,,,,,,,,,,"1.11","1.0",,,,
"USC00113392","2002-03",,,"10","6","6","2",,,,,,,"8","4.4","0.40",,,,,,,,,,,,,"2.00","8.3",,,,
"USC00113392","2002-04",,,"14","7","0","1",,,,,,,"0","1.3","0.87",,,,,,,,,,,,,"2.92","1.3",,,,
"USC00113392","2002-05",,,"11","7","0","0",,,,,,,"0","0.0","1.91",,,,,,,,,,,,,"4.03","0.0",,,,
"USC00113392","2002-06",,,"9","7","0","0",,,,,,,"0","0.0","3.32",,,,,,,,,,,,,"6.37","0.0",,,,
"USC00113392","2002-07",,,"6","4","0","0",,,,,,,"0","0.0","1.06",,,,,,,,,,,,,"2.58","0.0",,,,
"USC00113392","2002-08",,,"9","6","0","0",,,,,,,"0","0.0","4.49",,,,,,,,,,,,,"7.28","0.0",,,,
"USC00113392","2002-09",,,"8","4","0","0",,,,,,,"0","0.0","1.09",,,,,,,,,,,,,"1.96","0.0",,,,
"USC00113392","2002-10",,,"11","5","0","0",,,,,,,"0","0.0","1.31",,,,,,,,,,,,,"2.60","0.0",,,,
"USC00113392","2002-11",,,"7","4","1","1",,,,,,,"1","1.1","0.16",,,,,,,,,,,,,"0.66","2.1",,,,
"USC00113392","2002-12",,,"7","4","9","2",,,,,,,"3","2.8","0.46",,,,,,,,,,,,,"1.04","4.5",,,,
"USC00113392","2003-01",,,"4","2","8","3",,,,,,,"2","2.1","0.13",,,,,,,,,,,,,"0.31","5.8",,,,
"USC00113392","2003-02",,,"5","1","2","0",,,,,,,"1","0.6","0.16",,,,,,,,,,,,,"0.24","1.8",,,,
"USC00113392","2003-03",,,"11","5","10","2",,,,,,,"7","6.2","0.36",,,,,,,,,,,,,"1.47","9.2",,,,
"USC00113392","2003-04",,,"9","5","1","1",,,,,,,"2","2.3","0.39",,,,,,,,,,,,,"1.79","2.3",,,,
"USC00113392","2003-05",,,"14","8","0","0",,,,,,,"0","0.0","1.85",,,,,,,,,,,,,"6.38","0.0",,,,
"USC00113392","2003-06",,,"9","6","0","0",,,,,,,"0","0.0","0.44",,,,,,,,,,,,,"1.85","0.0",,,,
"USC00113392","2003-07",,,"13","7","0","0",,,,,,,"0","0.0","1.73",,,,,,,,,,,,,"5.74","0.0",,,,
"USC00113392","2003-08",,,"8","4","0","0",,,,,,,"0","0.0","1.66",,,,,,,,,,,,,"2.75","0.0",,,,
"USC00113392","2003-09",,,"8","5","0","0",,,,,,,"0","0.0","0.68",,,,,,,,,,,,,"2.17","0.0",,,,
"USC00113392","2003-10",,,"7","5","0","0",,,,,,,"0","0.0","0.44",,,,,,,,,,,,,"1.67","0.0",,,,
"USC00113392","2003-11",,,"13","6","0","0",,,,,,,"0","0.1","1.24",,,,,,,,,,,,,"3.38","0.1",,,,
"USC00113392","2003-12",,,"7","4","2","0",,,,,,,"1","0.7","1.48",,,,,,,,,,,,,"2.28","1.9",,,,
"USC00113392","2004-01",,,"5","2","10","2",,,,,,,"5","5.4","0.35",,,,,,,,,,,,,"0.80","10.1",,,,
"USC00113392","2004-02",,,"6","3","21","1",,,,,,,"7","2.8","0.26",,,,,,,,,,,,,"0.69","4.2",,,,
"USC00113392","2004-03",,,"16","8","1","2",,,,,,,"1","1.4","1.22",,,,,,,,,,,,,"4.42","3.9",,,,
"USC00113392","2004-04",,,"5","3","0","0",,,,,,,"0","0.0","1.08",,,,,,,,,,,,,"2.02","0.0",,,,
"USC00113392","2004-05",,,"15","9","0","0",,,,,,,"0","0.0","2.75",,,,,,,,,,,,,"8.67","0.0",,,,
"USC00113392","2004-06",,,"13","8","0","0",,,,,,,"0","0.0","1.90",,,,,,,,,,,,,"5.33","0.0",,,,
"USC00113392","2004-07",,,"7","5","0","0",,,,,,,"0","0.0","0.72",,,,,,,,,,,,,"1.65","0.0",,,,
"USC00113392","2004-08",,,"11","7","0","0",,,,,,,"0","0.0","1.75",,,,,,,,,,,,,"4.22","0.0",,,,
"USC00113392","2004-09",,,"2","1","0","0",,,,,,,"0","0.0","0.54",,,,,,,,,,,,,"0.57","0.0",,,,
"USC00113392","2004-10",,,"11","7","0","0",,,,,,,"0","0.0","1.11",,,,,,,,,,,,,"2.60","0.0",,,,
"USC00113392","2004-11",,,"16","8","2","1",,,,,,,"4","4.4","0.94",,,,,,,,,,,,,"3.35","4.4",,,,
"USC00113392","2004-12",,,"7","4","7","2",,,,,,,"7","6.7","0.58",,,,,,,,,,,,,"1.41","7.8",,,,
"USC00113392","2005-01",,,"13","9",,"4",,,,,,,,"7.0","0.46",,,,,,,,,,,,,"2.84","19.1",,,,
"USC00113392","2005-02",,,"8","5","7","1",,,,,,,"3","1.6","0.48",,,,,,,,,,,,,"1.58","2.9",,,,
"USC00113392","2005-03",,,"9","5","4","2",,,,,,,"2","1.3","0.28",,,,,,,,,,,,,"1.12","3.4",,,,
"USC00113392","2005-04",,,"10","6","0","0",,,,,,,"0","0.0","0.61",,,,,,,,,,,,,"2.08","0.0",,,,
"USC00113392","2005-05",,,"9","6","0","0",,,,,,,"0","0.0","1.01",,,,,,,,,,,,,"3.13","0.0",,,,
"USC00113392","2005-06",,,"8","4","0","0",,,,,,,"0","0.0","0.22",,,,,,,,,,,,,"0.87","0.0",,,,
"USC00113392","2005-07",,,"9","4","0","0",,,,,,,"0","0.0","0.39",,,,,,,,,,,,,"1.31","0.0",,,,
"USC00113392","2005-08",,,"7","4","0","0",,,,,,,"0","0.0","1.00",,,,,,,,,,,,,"3.01","0.0",,,,
"USC00113392","2005-09",,,"9","4","0","0",,,,,,,"0","0.0","0.52",,,,,,,,,,,,,"1.74","0.0",,,,
"USC00113392","2005-10",,,"3","3","0","0",,,,,,,"0","0.0","0.25",,,,,,,,,,,,,"0.62","0.0",,,,
"USC00113392","2005-11",,,"11","5","1","0",,,,,,,"1","0.9","0.78",,,,,,,,,,,,,"2.29","1.3",,,,
"USC00113392","2005-12",,,"10","5","24","5",,,,,,,"6","4.2","0.30",,,,,,,,,,,,,"1.17","13.7",,,,
"USC00113392","2006-01",,,"10","7","8","1",,,,,,,"8","8.2","0.99",,,,,,,,,,,,,"3.26","8.2",,,,
"USC00113392","2006-02",,,"6","1","0","0",,,,,,,"0","0.4","0.36",,,,,,,,,,,,,"0.57","1.1",,,,
"USC00113392","2006-03",,,"11","7","3","1",,,,,,,"4","3.5","1.71",,,,,,,,,,,,,"3.62","4.6",,,,
"USC00113392","2006-04",,,"10","5","0","0",,,,,,,"0","0.0","1.48",,,,,,,,,,,,,"4.04","0.0",,,,
"USC00113392","2006-05",,,"14","11","0","0",,,,,,,"0","0.0","0.64",,,,,,,,,,,,,"3.83","0.0",,,,
"USC00113392","2006-06",,,"12","6","0","0",,,,,,,"0","0.0","2.10",,,,,,,,,,,,,"3.89","0.0",,,,
"USC00113392","2006-07",,,"11","8","0","0",,,,,,,"0","0.0","1.47",,,,,,,,,,,,,"3.76","0.0",,,,
"USC00113392","2006-08",,,"7","6","0","0",,,,,,,"0","0.0","0.65",,,,,,,,,,,,,"2.62","0.0",,,,
"USC00113392","2006-09",,,"15","7","0","0",,,,,,,"0","0.0","1.49",,,,,,,,,,,,,"3.93","0.0",,,,
"USC00113392","2006-10",,,"11","7","0","0",,,,,,,"0","0.2","0.96",,,,,,,,,,,,,"3.67","0.2",,,,
"USC00113392","2006-11",,,"6","4","0","0",,,,,,,"0","0.0","1.21",,,,,,,,,,,,,"2.58","0.0",,,,
"USC00113392","2006-12",,,"8","5","11","2",,,,,,,"10","6.8","0.57",,,,,,,,,,,,,"2.02","10.2",,,,
"USC00113392","2007-01",,,"12","5","17","5",,,,,,,"4","2.4","0.20",,,,,,,,,,,,,"1.06","8.3",,,,
"USC00113392","2007-02",,,"8","7","25","8",,,,,,,"11","5.3","0.63",,,,,,,,,,,,,"1.93","24.3",,,,
"USC00113392","2007-03",,,"14","6","8","1",,,,,,,"6","4.1","0.66",,,,,,,,,,,,,"2.98","5.5",,,,
"USC00113392","2007-04",,,"11","10","2","2",,,,,,,"1","3.5","0.93",,,,,,,,,,,,,"3.44","4.9",,,,
"USC00113392","2007-05",,,"8","5","0","0",,,,,,,"0","0.0","0.91",,,,,,,,,,,,,"1.65","0.0",,,,
"USC00113392","2007-06",,,"12","7","0","0",,,,,,,"0","0.0","2.02",,,,,,,,,,,,,"6.04","0.0",,,,
"USC00113392","2007-07",,,"10","8","0","0",,,,,,,"0","0.0","0.96",,,,,,,,,,,,,"4.03","0.0",,,,
"USC00113392","2007-08",,,"17","11","0","0",,,,,,,"0","0.0","3.75",,,,,,,,,,,,,"16.56","0.0",,,,
"USC00113392","2007-09",,,"5","2","0","0",,,,,,,"0","0.0","0.21",,,,,,,,,,,,,"0.57","0.0",,,,
"USC00113392","2007-10",,,"11","7","0","0",,,,,,,"0","0.0","0.99",,,,,,,,,,,,,"2.59","0.0",,,,
"USC00113392","2007-11",,,"7","2","1","0",,,,,,,"1","0.7","0.44",,,,,,,,,,,,,"0.80","0.7",,,,
"USC00113392","2007-12",,,"14","9","23","5",,,,,,,"7","4.5","0.42",,,,,,,,,,,,,"3.04","15.8",,,,
"USC00113392","2008-01",,,"16","7","16","3",,,,,,,"7","5.2","0.38",,,,,,,,,,,,,"1.96","16.3",,,,
"USC00113392","2008-02",,,"14","8","28","5",,,,,,,"10","7.9","0.85",,,,,,,,,,,,,"4.00","23.5",,,,
"USC00113392","2008-03",,,"11","7","7","2",,,,,,,"4","2.3","0.83",,,,,,,,,,,,,"2.21","5.6",,,,
"USC00113392","2008-04",,,"13","11","0","0",,,,,,,"0","0.1","1.13",,,,,,,,,,,,,"5.18","0.1",,,,
"USC00113392","2008-05",,,"9","8","0","0",,,,,,,"0","0.0","1.04",,,,,,,,,,,,,"3.85","0.0",,,,
"USC00113392","2008-06",,,"14","10","0","0",,,,,,,"0","0.0","1.32",,,,,,,,,,,,,"4.23","0.0",,,,
"USC00113392","2008-07",,,"9","8","0","0",,,,,,,"0","0.0","1.72",,,,,,,,,,,,,"5.89","0.0",,,,
"USC00113392","2008-08",,,"7","5","0","0",,,,,,,"0","0.0","1.94",,,,,,,,,,,,,"3.05","0.0",,,,
"USC00113392","2008-09",,,"10","7","0","0",,,,,,,"0","0.0","2.33",,,,,,,,,,,,,"7.30","0.0",,,,
"USC00113392","2008-10",,,"9","6","0","0",,,,,,,"0","0.0","0.73",,,,,,,,,,,,,"2.27","0.0",,,,
"USC00113392","2008-11",,,"11","4","0","0",,,,,,,"0","0.6","0.44",,,,,,,,,,,,,"1.32","0.7",,,,
"USC00113392","2008-12",,,"18","13","23","9",,,,,,,"12","6.1","0.93",,,,,,,,,,,,,"5.83","30.9",,,,
"USC00113392","2009-01",,,"11","3","25","6",,,,,,,"11","5.8","0.41",,,,,,,,,,,,,"1.07","16.5",,,,
"USC00113392","2009-02",,,"8","4","10","2",,,,,,,"5","4.3","1.25",,,,,,,,,,,,,"2.48","7.6",,,,
"USC00113392","2009-03",,,"11","6","1","1",,,,,,,"4","3.9","1.71",,,,,,,,,,,,,"4.66","3.9",,,,
"USC00113392","2009-04",,,"12","11","0","1",,,,,,,"0","2.7","1.86",,,,,,,,,,,,,"5.02","2.7",,,,
"USC00113392","2009-05",,,"8","7","0","0",,,,,,,"0","0.0","1.46",,,,,,,,,,,,,"5.33","0.0",,,,
"USC00113392","2009-06",,,"13","9","0","0",,,,,,,"0","0.0","1.87",,,,,,,,,,,,,"5.78","0.0",,,,
"USC00113392","2009-07",,,"10","7","0","0",,,,,,,"0","0.0","1.37",,,,,,,,,,,,,"3.44","0.0",,,,
"USC00113392","2009-08",,,"10","8","0","0",,,,,,,"0","0.0","4.63",,,,,,,,,,,,,"7.46","0.0",,,,
"USC00113392","2009-09",,,"5","2","0","0",,,,,,,"0","0.0","0.57",,,,,,,,,,,,,"0.91","0.0",,,,
"USC00113392","2009-10",,,"15","14","0","0",,,,,,,"0","0.0","1.77",,,,,,,,,,,,,"6.48","0.0",,,,
"USC00113392","2009-11",,,"9","4","0","0",,,,,,,"0","0.0","0.67",,,,,,,,,,,,,"1.64","0.0",,,,
"USC00113392","2009-12",,,"15","8","24","7",,,,,,,"10","6.4","1.08",,,,,,,,,,,,,"3.75","27.0",,,,
"USC00113392","2010-01",,,"7","3","27","2",,,,,,,"10","3.5","0.43",,,,,,,,,,,,,"0.92","7.5",,,,
"USC00113392","2010-02",,,"10","4","23","5",,,,,,,"5","5.1","0.50",,,,,,,,,,,,,"1.34","15.6",,,,
"USC00113392","2010-04",,,"8","8","0","0",,,,,,,"0","0.0","1.14",,,,,,,,,,,,,"2.80","0.0",,,,
"USC00113392","2010-05",,,"12","6","0","0",,,,,,,"0","0.0","3.24",,,,,,,,,,,,,"6.57","0.0",,,,
"USC00113392","2010-06",,,"12","9","0","0",,,,,,,"0","0.0","2.44",,,,,,,,,,,,,"8.44","0.0",,,,
"USC00113392","2010-07",,,"11","7","0","0",,,,,,,"0","0.0","5.46",,,,,,,,,,,,,"8.89","0.0",,,,
"USC00113392","2010-08",,,"8","5","0","0",,,,,,,"0","0.0","1.06",,,,,,,,,,,,,"3.21","0.0",,,,
"USC00113392","2010-09",,,"12","6","0","0",,,,,,,"0","0.0","0.77",,,,,,,,,,,,,"2.02","0.0",,,,
"USC00113392","2010-10",,,"5","3","0","0",,,,,,,"0","0.0","0.75",,,,,,,,,,,,,"1.34","0.0",,,,
"USC00113392","2010-11",,,"9","3","0","0",,,,,,,"0","0.0","0.34",,,,,,,,,,,,,"0.95","0.0",,,,
"USC00113392","2010-12",,,"9","4","28","5",,,,,,,"10","5.7","0.43",,,,,,,,,,,,,"1.57","17.7",,,,
"USC00113392","2011-01",,,"11","4","21","4",,,,,,,"6","4.3","0.31",,,,,,,,,,,,,"1.16","13.3",,,,
"USC00113392","2011-02",,,"11","5","22","4",,,,,,,"23","17.1","0.91",,,,,,,,,,,,,"2.67","23.5",,,,
"USC00113392","2011-04",,,"15","10","0","0",,,,,,,"0","0.0","0.92",,,,,,,,,,,,,"4.25","0.0",,,,
"USC00113392","2011-05",,,"13","7",,,,,,,,,,,"1.84",,,,,,,,,,,,,"6.00",,,,,
"USC00113392","2011-06",,,"11","5",,,,,,,,,,,"2.05",,,,,,,,,,,,,"3.54",,,,,
"USC00113392","2011-07",,,"9","6",,,,,,,,,,,"1.88",,,,,,,,,,,,,"6.00",,,,,
"USC00113392","2011-08",,,"10","10",,,,,,,,,,,"1.50",,,,,,,,,,,,,"4.70",,,,,
"USC00113392","2011-09",,,"9","5",,,,,,,,,,,"2.28",,,,,,,,,,,,,"4.78",,,,,
"USC00113392","2011-10",,,"9","6","0","0",,,,,,,"0","0.0","0.24",,,,,,,,,,,,,"1.09","0.0",,,,
"USC00113392","2011-11",,,"9","6","0","0",,,,,,,"0","0.0","1.54",,,,,,,,,,,,,"4.13","0.0",,,,
"USC00113392","2011-12",,,"9","7","2","1",,,,,,,"2","1.8","0.98",,,,,,,,,,,,,"2.54","1.8",,,,
"USC00113392","2012-01",,,"8","3","15","3",,,,,,,"6","5.7","0.37",,,,,,,,,,,,,"0.97","12.4",,,,
"USC00113392","2012-02",,,"8","4","9","3",,,,,,,"7","7.3","0.81",,,,,,,,,,,,,"1.68","10.5",,,,
"USC00113392","2012-03",,,"9","7","4","1",,,,,,,"4","4.1","0.61",,,,,,,,,,,,,"2.66","4.1",,,,
"USC00113392","2012-04",,,"8","5","0","0",,,,,,,"0","0.0","1.87",,,,,,,,,,,,,"3.43","0.0",,,,
"USC00113392","2012-05",,,"8","3",,,,,,,,,,,"0.64",,,,,,,,,,,,,"1.33",,,,,
"USC00113392","2012-06",,,"3","3",,,,,,,,,,,"1.56",,,,,,,,,,,,,"2.54",,,,,
"USC00113392","2012-07",,,"8","6",,,,,,,,,,,"1.03",,,,,,,,,,,,,"2.17",,,,,
"USC00113392","2012-08",,,"8","7",,,,,,,,,,,"0.42",,,,,,,,,,,,,"1.62",,,,,
"USC00113392","2012-09",,,"8","6",,,,,,,,,,,"0.47",,,,,,,,,,,,,"1.69",,,,,
"USC00113392","2012-10",,,"11","7","0","0",,,,,,,"0","0.0","1.07",,,,,,,,,,,,,"3.31","0.0",,,,
"USC00113392","2012-11",,,"4","3","0","0",,,,,,,"0","0.0","0.55",,,,,,,,,,,,,"0.80","0.0",,,,
"USC00113392","2012-12",,,"10","4","9","1",,,,,,,"2","1.9","0.86",,,,,,,,,,,,,"2.13","2.2",,,,
"USC00113392","2013-01",,,"8","6","9","0",,,,,,,"1","0.8","1.66",,,,,,,,,,,,,"3.63","2.2",,,,
"USC00113392","2013-02",,,"11","8","18","6",,,,,,,"6","4.8","0.69",,,,,,,,,,,,,"3.04","19.6",,,,
"USC00113392","2013-03",,,"10","4","11","1",,,,,,,"12","9.1","0.88",,,,,,,,,,,,,"2.11","10.0",,,,
"USC00113392","2013-04",,,"14","9","0","0",,,,,,,"0","0.0","3.90",,,,,,,,,,,,,"7.58","0.0",,,,
"USC00113392","2013-05",,,"14","8",,,,,,,,,,,"0.77",,,,,,,,,,,,,"3.20",,,,,
"USC00113392","2013-07",,,"8","5",,,,,,,,,,,"1.42",,,,,,,,,,,,,"3.23",,,,,
"USC00113392","2013-08",,,"6","4",,,,,,,,,,,"1.20",,,,,,,,,,,,,"2.81",,,,,
"USC00113392","2013-09",,,"8","4",,,,,,,,,,,"0.83",,,,,,,,,,,,,"1.50",,,,,
"USC00113392","2013-10",,,"11","5",,,,,,,,,,,"0.66",,,,,,,,,,,,,"2.06",,,,,
"USC00113392","2013-12",,,"13","5","22","5",,,,,,,"5","3.7","0.23",,,,,,,,,,,,,"1.17","12.3",,,,
"USC00113392","2014-01",,,"11","6","31","6",,,,,,,"14","6.2","0.76",,,,,,,,,,,,,"1.82","22.3",,,,
"USC00113392","2014-02",,,"7","7","28","5",,,,,,,"15","4.8","0.79",,,,,,,,,,,,,"2.04","17.4",,,,
"USC00113392","2014-03",,,"9","4","15","3",,,,,,,"7","5.1","0.33",,,,,,,,,,,,,"1.02","9.5",,,,
"USC00113392","2014-04",,,"12","6","1","0",,,,,,,"1","0.5","1.04",,,,,,,,,,,,,"2.78","0.5",,,,
"USC00113392","2014-05",,,"12","7",,,,,,,,,,,"0.73",,,,,,,,,,,,,"2.33",,,,,
"USC00113392","2014-06",,,"12","9",,,,,,,,,,,"1.57",,,,,,,,,,,,,"6.96",,,,,
"USC00113392","2014-07",,,"8","6",,,,,,,,,,,"1.33",,,,,,,,,,,,,"3.87",,,,,
"USC00113392","2014-08",,,"11","9","0","0",,,,,,,"0","0.0","2.22",,,,,,,,,,,,,"5.84","0.0",,,,
"USC00113392","2014-09",,,"8","6","0","0",,,,,,,"0","0.0","1.21",,,,,,,,,,,,,"2.47","0.0",,,,
"USC00113392","2014-10",,,"10","4","0","0",,,,,,,"0","0.0","0.92",,,,,,,,,,,,,"2.70","0.0",,,,
"USC00113392","2014-11",,,"9","3","5","1",,,,,,,"1","1.3","0.61",,,,,,,,,,,,,"1.33","2.4",,,,
"USC00113392","2014-12",,,"5","3","0","0",,,,,,,"0","0.0","0.25",,,,,,,,,,,,,"0.65","0.0",,,,
"USC00113392","2015-01",,,"10","2","26","3",,,,,,,"6","2.3","0.47",,,,,,,,,,,,,"0.84","8.0",,,,
"USC00113392","2015-02",,,"6","3","24","3",,,,,,,"11","5.7","0.55",,,,,,,,,,,,,"1.19","15.5",,,,
"USC00113392","2015-03",,,"6","4","14","3",,,,,,,"5","2.5","0.26",,,,,,,,,,,,,"0.73","6.5",,,,
"USC00113392","2015-04",,,"9","7","0","0",,,,,,,"0","0.0","1.12",,,,,,,,,,,,,"2.91","0.0",,,,
"USC00113392","2015-05",,,"16","13","0","0",,,,,,,"0","0.0","1.04",,,,,,,,,,,,,"4.86","0.0",,,,
"USC00113392","2015-06",,,"14","13","0","0",,,,,,,"0","0.0","1.57",,,,,,,,,,,,,"7.51","0.0",,,,
"USC00113392","2015-07",,,"9","6","0","0",,,,,,,"0","0.0","1.10",,,,,,,,,,,,,"3.75","0.0",,,,
"USC00113392","2015-08",,,"8","8","0","0",,,,,,,"0","0.0","0.90",,,,,,,,,,,,,"2.88","0.0",,,,
"USC00113392","2015-09",,,"5","5","0","0",,,,,,,"0","0.0","0.73",,,,,,,,,,,,,"2.37","0.0",,,,
"USC00113392","2015-10",,,"4","3","0","0",,,,,,,"0","0.0","0.45",,,,,,,,,,,,,"1.10","0.0",,,,
"USC00113392","2015-11",,,"9","9","5","2",,,,,,,"10","8.2","1.51",,,,,,,,,,,,,"5.14","10.4",,,,
"USC00113392","2015-12",,,"12","7","4","1",,,,,,,"3","4.2","1.34",,,,,,,,,,,,,"4.04","5.5",,,,
"USC00113392","2016-01",,,"6","3","30","2",,,,,,,"4","2.7","0.32",,,,,,,,,,,,,"0.78","5.3",,,,
"USC00113392","2016-02",,,"6","2","4","1",,,,,,,"3","3.3","0.52",,,,,,,,,,,,,"0.84","3.7",,,,
"USC00113392","2016-03",,,"12","8","3","2",,,,,,,"1","1.1","1.01",,,,,,,,,,,,,"3.20","3.2",,,,
"USC00113392","2016-05",,,"15","10",,,,,,,,,,,"1.09",,,,,,,,,,,,,"5.71",,,,,
"USC00113392","2016-06",,,"10","6",,,,,,,,,,,"1.16",,,,,,,,,,,,,"4.54",,,,,
"USC00113392","2016-08",,,"14","11",,,,,,,,,,,"1.42",,,,,,,,,,,,,"5.88",,,,,
