AG_DISTRICT,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
west southwest,2010,JAN,70.33333333333333,24.193548383333336,-7.333333333333333,57.0,18.365591393333336,-13.0,100.0,81.74193548333334,42.666666666666664,30.606666666666666,30.144301076666665,29.22666666666667,10.0,6.8279569890000005,0.0,30.333333333333332,9.333333333333334,0.5483333333333333,9.0,28.0,26.0,2.0
west southwest,2010,JUL,93.66666666666667,78.92473118333334,57.0,80.66666666666667,69.48387097,50.666666666666664,100.0,74.80645161,33.0,30.34,29.98935484,29.7,10.0,9.333333333333334,0.0,27.0,5.225806451666666,3.4133333333333336,37.0,0.0,5.0,34.0
west southwest,2010,JUN,92.0,76.7,58.666666666666664,79.33333333333333,67.88888889,51.333333333333336,100.0,75.91111111,35.666666666666664,30.263333333333335,29.944333333333333,29.61,10.0,9.299999999999999,0.0,35.0,6.155555555333333,3.6933333333333334,48.0,0.0,3.0,44.0
west southwest,2010,MAR,80.0,46.87096774,24.666666666666668,54.333333333333336,36.817204303333334,16.666666666666668,100.0,71.41935484,24.666666666666668,30.409999999999997,29.944193549999998,29.426666666666666,10.0,8.322580645,0.0,32.0,9.043010752666666,1.0866666666666667,35.0,0.0,4.0,4.0
west southwest,2010,MAY,91.33333333333333,65.53763441,34.666666666666664,72.33333333333333,55.62365591333333,30.333333333333332,100.0,72.44086021333334,27.333333333333332,30.41,29.962688173333333,29.523333333333337,10.0,8.989247312000002,0.3333333333333333,30.666666666666668,8.365591397666666,4.168333333333333,50.0,0.0,6.0,32.0
west southwest,2010,NOV,76.0,45.60000000333333,21.666666666666668,60.333333333333336,33.86666666666667,16.666666666666668,100.0,67.82222222,21.0,30.406666666666666,30.057444446666665,29.600000000000005,10.0,8.999999999666665,0.0,30.333333333333332,9.944444443333333,1.6199999999999999,22.0,7.0,5.0,5.0
west southwest,2010,OCT,87.33333333333333,57.77419354666667,27.0,63.666666666666664,41.408602153333334,20.0,100.0,59.06451613000001,18.666666666666668,30.44333333333333,30.02806451666667,29.08666666666667,10.0,9.849462365666668,0.0,34.0,7.440860215,0.39833333333333326,17.0,0.0,4.0,11.0
west southwest,2010,SEP,92.33333333333333,68.73333333333333,43.666666666666664,73.33333333333333,57.033333336666665,37.666666666666664,100.0,70.18888888999999,26.666666666666668,30.206666666666667,29.997444443333336,29.76,10.0,9.299999999999999,0.0,26.666666666666668,6.733333333333333,3.723333333333333,34.0,0.0,3.0,18.0
central,2011,ARP,85.0,52.183333335,31.0,64.5,41.8,20.5,100.0,71.53333333,22.5,30.395,29.814333335,29.235,10.0,8.5666666665,0.0,36.0,11.3166666665,4.835,27.0,0.0,6.0,18.0
central,2011,AUG,97.5,75.65795328,55.0,77.5,62.335372635,46.5,100.0,65.997775305,28.0,30.115000000000002,29.920728590000003,29.630000000000003,10.0,9.3776418245,0.0,29.5,5.1223581755,0.815,13.0,0.0,5.0,9.0
central,2011,DEC,57.0,36.451612905,14.0,56.5,31.806451615,4.0,100.0,83.82258064499999,35.5,30.615000000000002,30.157741935,29.47,10.0,8.548387097,0.5,25.0,8.435483871499999,2.83,22.0,5.0,5.0,2.0
central,2011,FEB,60.5,29.125,-6.0,54.0,23.125,-10.0,100.0,79.125,32.0,30.625,30.070714289999998,29.494999999999997,10.0,8.035714286000001,0.0,42.0,10.482142855500001,0.9850000000000001,9.0,13.0,5.0,4.0
central,2011,JAN,38.5,21.032258065,-6.0,36.0,16.66129032,-10.0,100.0,81.48387097,49.0,30.61,30.08903226,29.475,10.0,6.8709677419999995,0.0,27.5,8.322580646,0.16,5.0,24.0,9.0,0.0
central,2011,JUL,96.5,78.741935485,58.0,79.5,68.96774193499999,54.5,100.0,73.08064516499999,34.5,30.145,29.953225805000002,29.79,10.0,9.016129031999998,0.0,25.5,5.451612903,2.045,17.0,0.0,3.0,14.0
central,2011,JUN,93.0,71.4,51.0,74.5,61.48333333,40.5,100.0,72.58333333,24.5,30.29,29.912833335000002,29.58,10.0,9.3333333335,0.5,33.0,7.8166666685,3.545,33.0,0.0,2.0,25.0
central,2011,MAR,72.0,40.741935485,21.5,58.5,31.5483871,2.5,100.0,72.596774195,22.0,30.505000000000003,30.10580645,29.46,10.0,8.9032258065,0.5,27.0,10.580645162,0.615,15.0,3.0,2.0,6.0
central,2011,MAY,89.5,61.10967742,33.5,69.5,51.51989247,29.0,100.0,73.383333335,30.0,30.450000000000003,29.89339785,29.475,10.0,8.547311828,0.0,31.5,9.2860215065,3.7199999999999998,25.0,0.0,8.0,15.0
central,2011,NOV,73.5,46.557142854999995,24.5,61.0,38.491666665,11.0,100.0,76.307142855,27.0,30.33,30.01255952,29.42,10.0,8.6095238095,1.0,33.0,12.075,2.7,18.0,1.0,3.0,2.0
central,2011,OCT,84.5,55.758064520000005,33.0,63.5,42.58064516,24.0,100.0,66.08064516,21.0,30.345,30.02951613,29.545,10.0,9.5,0.0,27.0,7.1774193535,1.775,22.0,0.0,1.0,1.0
central,2011,SEP,102.0,63.133333334999996,39.0,69.5,51.61666667,28.0,100.0,70.633333335,19.5,30.39,30.006,29.615000000000002,10.0,8.7166666665,0.0,24.5,6.8666666670000005,2.08,23.0,0.0,9.0,3.0
east,2011,ARP,84.66666666666667,52.866666666666674,27.0,66.66666666666667,43.088888886666666,19.333333333333332,100.0,73.07777777666666,22.666666666666668,30.396666666666665,29.808888886666665,29.256666666666664,10.0,8.555555555666666,0.0,38.666666666666664,12.688888890000001,4.031666666666666,53.0,0.0,5.0,25.0
east,2011,AUG,93.0,73.32344086,53.333333333333336,78.66666666666667,63.591397846666666,50.0,100.0,72.8344086,33.333333333333336,30.11666666666667,29.93531183,29.650000000000002,10.0,8.817634408666668,0.0,29.666666666666668,4.4477419356666665,1.695,22.0,0.0,12.0,15.0
east,2011,DEC,57.666666666666664,36.48028674,14.0,56.0,31.529669453333337,8.666666666666666,100.0,81.44245320666666,34.666666666666664,30.546666666666667,30.126853843333333,29.44666666666667,10.0,8.489844683333335,0.0,29.666666666666668,9.109119874000001,2.6316666666666664,30.0,10.0,8.0,2.0
east,2011,FEB,61.666666666666664,30.035714286666664,-9.666666666666666,53.666666666666664,23.47619047666667,-16.0,95.66666666666667,76.46428571333333,27.666666666666668,30.570000000000004,30.034642856666665,29.516666666666666,10.0,8.214285714333334,0.0,57.666666666666664,10.500000000999998,334.2416666666667,17.0,23.0,5.0,6.0
east,2011,JAN,45.333333333333336,23.215053766666667,-4.0,39.666666666666664,17.354838706666666,-9.333333333333334,95.66666666666667,76.62365591,40.0,30.560000000000002,30.05892473333333,29.416666666666668,10.0,7.268817204333334,0.0,28.666666666666668,9.344086021333332,0.2333333333333333,7.0,41.0,8.0,0.0
east,2011,JUL,98.33333333333333,79.98924731333334,59.0,81.66666666666667,69.15053763333333,52.666666666666664,100.0,70.98924731333334,31.333333333333332,30.143333333333334,29.95075269,29.786666666666665,10.0,8.634408602333332,0.3333333333333333,25.333333333333332,5.0430107526666665,1.46,23.0,0.0,5.0,22.0
east,2011,JUN,98.0,73.58888888666667,53.0,74.0,62.16666666333333,43.666666666666664,100.0,69.76666666666667,23.333333333333332,30.263333333333335,29.908111110000004,29.596666666666664,10.0,9.255555555333332,0.3333333333333333,31.333333333333332,8.577777778,3.03,41.0,0.0,3.0,29.0
east,2011,MAR,72.0,41.60215053666667,23.0,57.666666666666664,31.999999996666663,4.0,100.0,72.01075269,18.666666666666668,30.503333333333334,30.091075266666664,29.436666666666667,10.0,8.978494623666666,0.6666666666666666,31.666666666666668,9.741935484999999,0.7949999999999999,27.0,6.0,2.0,12.0
east,2011,MAY,92.0,63.10752688,35.333333333333336,72.0,52.935483866666665,27.333333333333332,100.0,71.93548387,30.0,30.41333333333333,29.887741933333334,29.48,10.0,8.698924731,0.0,36.0,10.0,3.7583333333333333,42.0,0.0,11.0,25.0
east,2011,NOV,72.0,45.34444444333334,22.0,59.666666666666664,37.48888889,13.0,100.0,76.21111111,27.0,30.326666666666664,30.00833333,29.419999999999998,10.0,8.766666666666666,0.0,37.666666666666664,12.688888890000001,3.0766666666666667,30.0,4.0,5.0,3.0
east,2011,OCT,85.66666666666667,54.13978494666666,29.0,61.0,41.55913978666667,21.666666666666668,100.0,66.69892473333334,20.666666666666668,30.37,30.02215054,29.513333333333335,10.0,9.451612903333334,0.0,31.0,7.3763440860000005,1.4433333333333334,29.0,0.0,5.0,1.0
east,2011,SEP,97.66666666666667,63.299145296666666,41.666666666666664,73.66666666666667,53.10769230666667,30.333333333333332,100.0,72.31452991666667,27.333333333333332,30.39,30.001923076666667,29.616666666666664,10.0,8.224786325,0.0,24.0,6.482905983000001,2.1933333333333334,38.0,0.0,15.0,8.0
east southeast,2011,ARP,81.33333333333333,55.122222220000005,31.333333333333332,68.0,45.333333333333336,23.666666666666668,100.0,72.35555555333333,25.0,30.396666666666665,29.824333333333332,29.343333333333334,10.0,8.944444444666667,0.3333333333333333,39.666666666666664,11.100000002333331,6.1883333333333335,51.0,0.0,2.0,24.0
east southeast,2011,AUG,94.0,73.79808841,52.666666666666664,78.0,63.31023496333333,47.666666666666664,100.0,71.6344086,29.94333333333333,30.12,29.931585026666667,23.106666666666666,10.0,8.823974512,0.0,20.666666666666668,4.154918359333333,0.9383333333333335,11.0,0.0,12.0,15.0
east southeast,2011,DEC,59.0,37.17204301333334,14.333333333333334,56.333333333333336,32.35483871,7.666666666666667,100.0,82.22580645333333,41.666666666666664,30.603333333333335,30.159569893333337,29.513333333333332,10.0,8.430107527,0.0,27.333333333333332,7.935483872666666,1.9416666666666667,31.0,8.0,12.0,2.0
east southeast,2011,FEB,64.66666666666667,32.15476190666667,-6.0,57.333333333333336,26.083333333333332,-9.666666666666666,100.0,79.63095238,39.333333333333336,30.593333333333334,30.057023806666667,29.45,10.0,8.369047619,0.0,55.0,8.940476191,334.71833333333336,17.0,22.0,6.0,11.0
east southeast,2011,JAN,50.0,23.322580646666665,-8.666666666666666,48.0,18.82795699,-12.333333333333334,100.0,80.89247311666666,44.333333333333336,30.603333333333335,30.076344086666666,29.433333333333337,10.0,7.516129032333333,0.0,24.0,8.301075268666667,0.41,9.0,30.0,11.0,6.0
east southeast,2011,JUL,96.0,78.91146953666667,59.666666666666664,81.0,70.06989247333333,56.0,100.0,75.07419354666668,38.666666666666664,30.159999999999997,29.97349104,29.810000000000002,10.0,8.414336917333333,0.0,20.0,4.106810035666666,1.6066666666666667,20.0,0.0,6.0,18.0
east southeast,2011,JUN,96.33333333333333,73.07777777666666,52.333333333333336,73.33333333333333,62.69999999666667,44.666666666666664,100.0,71.75555555666666,23.666666666666668,30.296666666666667,29.936333333333334,29.66,10.0,9.399999999999999,0.0,32.333333333333336,7.255555555666667,5.01,43.0,0.0,3.0,31.0
east southeast,2011,MAR,75.33333333333333,43.46236559,25.333333333333332,59.333333333333336,33.741935483333336,10.333333333333334,100.0,71.50537634666667,23.0,30.493333333333336,30.09236559,29.49,10.0,9.279569892666666,1.3333333333333333,35.666666666666664,9.924731184333332,1.1916666666666667,30.0,7.0,1.0,11.0
east southeast,2011,MAY,90.0,62.65591398,34.0,71.0,54.20430107333333,31.333333333333332,100.0,75.70967742,37.0,30.433333333333334,29.906451613333335,29.47666666666667,10.0,8.634408602,0.0,33.666666666666664,8.494623656666667,3.7816666666666663,45.0,0.0,8.0,16.0
east southeast,2011,NOV,70.66666666666667,46.85555555333334,24.666666666666668,62.333333333333336,38.52222222,13.0,100.0,75.96666666666667,25.333333333333332,30.333333333333332,30.027111110000003,29.536666666666665,10.0,8.611111111333335,0.3333333333333333,36.0,11.5,3.2866666666666666,35.0,6.0,3.0,6.0
east southeast,2011,OCT,84.0,54.53763441,30.333333333333332,61.0,41.64516129333334,21.666666666666668,100.0,66.35483871000001,20.666666666666668,30.37333333333333,30.03677419666667,29.536666666666665,10.0,9.516129032333334,0.6666666666666666,28.666666666666668,6.655913978666668,0.8033333333333332,33.0,0.0,1.0,6.0
east southeast,2011,SEP,97.66666666666667,63.800000000000004,41.666666666666664,72.0,52.71111111333334,31.0,100.0,71.38888889,22.666666666666668,30.37,30.004,29.673333333333336,10.0,8.422222222333334,0.0,24.0,5.577777778000001,1.7233333333333334,41.0,0.0,13.0,10.0
northeast,2011,ARP,82.0,48.54444444333333,30.0,62.666666666666664,39.07777778,15.666666666666666,100.0,72.81111111,24.666666666666668,30.386666666666667,29.81111111333333,29.213333333333335,10.0,8.622222222333333,0.0,36.333333333333336,11.41111111,2.703333333333333,49.0,3.0,7.0,18.0
northeast,2011,AUG,90.33333333333333,71.60215054,52.333333333333336,78.0,62.946236559999996,50.0,96.0,74.59139785333333,39.333333333333336,30.103333333333335,29.9272043,29.649999999999995,10.0,9.129032258,0.0,23.333333333333332,4.645161290333333,2.6533333333333333,24.0,0.0,10.0,14.0
northeast,2011,DEC,56.0,34.870967740000005,10.333333333333334,53.666666666666664,28.892473116666665,3.3333333333333335,94.33333333333333,78.8172043,37.0,30.53,30.10430107666667,29.41,10.0,8.440860214999999,0.0,30.0,8.849462365666666,1.5599999999999998,30.0,11.0,9.0,4.0
northeast,2011,FEB,54.666666666666664,26.261904759999997,-11.333333333333334,52.0,21.55952381,-16.333333333333332,98.66666666666667,82.23809523999999,45.666666666666664,30.503333333333334,30.021071426666666,29.543333333333333,10.0,8.380952380666667,0.0,34.666666666666664,10.797619048,0.73,15.0,26.0,5.0,3.0
northeast,2011,JAN,38.0,20.784946236666666,-5.666666666666667,34.0,16.09677419666667,-10.666666666666666,100.0,81.64516129333333,44.0,30.506666666666664,30.037849463333334,29.41,10.0,7.580645161333333,0.0,27.666666666666668,8.677419355,0.11,3.0,44.0,9.0,0.0
northeast,2011,JUL,95.33333333333333,77.36559139666666,55.666666666666664,79.66666666666667,65.74193548333334,44.666666666666664,96.0,68.44086021666666,26.333333333333332,30.146666666666665,29.964946236666663,29.78333333333333,10.0,9.440860215333332,1.0,33.0,5.731182796,1.7233333333333334,25.0,0.0,1.0,25.0
northeast,2011,JUN,94.0,70.05555555333332,51.666666666666664,72.66666666666667,59.14444444333333,41.666666666666664,98.0,69.84444444333333,27.0,30.26666666666667,29.908333333333335,29.53333333333333,10.0,9.222222222333334,0.3333333333333333,34.0,8.277777778,3.9933333333333336,36.0,0.0,3.0,26.0
northeast,2011,MAR,67.33333333333333,37.87096774333333,21.0,55.333333333333336,29.333333333333332,3.6666666666666665,98.33333333333333,74.69892473333333,17.333333333333332,30.51,30.094946240000002,29.403333333333336,10.0,8.720430107333334,0.0,30.666666666666668,8.946236559666668,0.8733333333333334,21.0,5.0,3.0,9.0
northeast,2011,MAY,90.33333333333333,59.88172042666667,32.0,70.33333333333333,48.80645161333334,22.333333333333332,100.0,68.75268817333334,26.0,30.41333333333333,29.894301073333335,29.513333333333335,10.0,9.075268817333333,0.0,29.333333333333332,9.516129030666667,3.606666666666667,45.0,0.0,6.0,26.0
northeast,2011,NOV,68.66666666666667,43.54444444666666,22.333333333333332,56.333333333333336,35.644444443333335,8.0,100.0,75.96666667,23.666666666666668,30.326666666666664,29.981888890000004,29.319999999999997,10.0,8.833333333333334,0.3333333333333333,35.666666666666664,11.633333333333333,2.5399999999999996,26.0,2.0,2.0,2.0
northeast,2011,OCT,83.66666666666667,53.75268817333333,31.666666666666668,61.0,41.78494623666667,23.666666666666668,100.0,67.91397849333333,24.666666666666668,30.356666666666666,30.003870969999998,29.50333333333333,10.0,9.634408602333332,0.3333333333333333,28.666666666666668,7.268817204333334,0.8766666666666666,32.0,0.0,5.0,4.0
northeast,2011,SEP,92.0,60.9,37.0,77.0,52.20000000333334,29.333333333333332,100.0,75.06666666666666,29.0,30.38333333333333,29.998222223333332,29.560000000000002,10.0,8.711111111333333,0.0,29.666666666666668,6.555555555666667,2.2066666666666666,30.0,0.0,9.0,14.0
northwest,2011,ARP,84.66666666666667,49.988888886666665,30.666666666666668,64.33333333333333,39.45555555333333,17.0,100.0,70.18888889,25.666666666666668,30.396666666666665,29.814555556666665,29.203333333333333,10.0,8.688888889,0.0,38.0,11.922222223333334,3.233333333333333,32.0,1.0,4.0,17.0
northwest,2011,AUG,92.66666666666667,72.14657612,51.333333333333336,80.0,62.52688172,48.333333333333336,98.0,72.16298811666667,36.333333333333336,30.11,29.938296546666663,29.656666666666666,10.0,9.165817770333332,0.0,26.0,4.374080362333333,2.276666666666667,15.0,0.0,7.0,15.0
northwest,2011,DEC,55.666666666666664,34.40860215,8.666666666666666,54.333333333333336,28.870967743333335,4.666666666666667,98.66666666666667,80.35483870666667,45.333333333333336,30.533333333333335,30.112688173333336,29.416666666666668,10.0,8.698924730999998,0.0,30.0,8.397849462333333,1.46,20.0,6.0,3.0,3.0
northwest,2011,FEB,56.0,25.678571426666664,-17.0,52.666666666666664,20.27380952333333,-23.333333333333332,98.66666666666667,78.70238095,49.333333333333336,30.526666666666667,30.03440476,29.543333333333333,10.0,8.535714285333333,0.0,35.333333333333336,10.130952382333334,1.0999999999999999,13.0,17.0,4.0,2.0
northwest,2011,JAN,36.0,19.953267163333333,-9.0,32.0,14.055004136666668,-14.666666666666666,100.0,77.23076923,40.0,30.52,30.055438383333335,29.44333333333333,10.0,7.944995864333333,0.0,30.333333333333332,8.734491315333335,0.17,3.0,26.0,6.0,0.0
northwest,2011,JUL,96.33333333333333,77.69779287,56.666666666666664,79.66666666666667,66.67119411333334,50.666666666666664,98.0,69.63101301666666,31.333333333333332,30.133333333333336,29.96241652666667,29.786666666666665,10.0,9.382569326666667,0.0,34.333333333333336,5.281267685666666,3.3266666666666667,21.0,0.0,3.0,27.0
northwest,2011,JUN,95.66666666666667,70.86904762,51.333333333333336,73.33333333333333,59.90476190333333,43.0,100.0,69.46666666666667,27.0,30.28,29.914396823333334,29.570000000000004,10.0,9.357936508000002,0.3333333333333333,35.333333333333336,8.212698412666667,3.76,27.0,0.0,2.0,25.0
northwest,2011,MAR,68.66666666666667,38.548387096666666,21.666666666666668,55.666666666666664,28.860215053333334,5.0,98.33333333333333,71.16129032333333,16.666666666666668,30.52,30.106236560000003,29.403333333333332,10.0,8.903225806333333,0.0,33.0,9.774193549000001,1.28,15.0,4.0,2.0,9.0
northwest,2011,MAY,93.0,61.6344086,30.666666666666668,71.33333333333333,49.15053763666666,23.666666666666668,100.0,65.37634408666666,23.0,30.436666666666667,29.90268817333333,29.51,10.0,9.236559139666667,0.0,31.0,9.935483869,2.953333333333333,30.0,0.0,4.0,25.0
northwest,2011,NOV,70.0,43.10000000333333,21.0,54.333333333333336,34.25555555666667,9.666666666666666,98.0,72.98888889,25.666666666666668,30.343333333333334,29.99311111,29.30666666666666,10.0,9.0,0.6666666666666666,36.666666666666664,10.877777777666665,2.51,18.0,1.0,0.0,1.0
northwest,2011,OCT,84.33333333333333,53.84946236666667,27.666666666666668,62.0,40.65591398,21.666666666666668,98.0,65.22580645333333,20.333333333333332,30.36,30.014838710000003,29.526666666666667,10.0,9.634408602,0.0,30.666666666666668,7.1182795699999994,0.8733333333333334,18.0,0.0,6.0,4.0
northwest,2011,SEP,91.33333333333333,60.653968256666666,37.666666666666664,72.0,50.59603174666666,29.666666666666668,100.0,71.10317460333334,28.0,30.400000000000002,30.013492066666668,29.516666666666666,10.0,8.842857142999998,0.0,31.333333333333332,6.8571428569999995,2.4,19.0,0.0,5.0,11.0
southeast,2011,ARP,86.0,60.09642857,32.5,67.0,46.870238095000005,11.0,94.0,65.461904765,15.5,30.365000000000002,29.84707143,29.384999999999998,10.0,9.4857142855,1.0,34.0,8.5261904765,4.305,31.0,0.0,0.0,29.0
southeast,2011,AUG,95.5,76.597330365,57.5,80.0,65.27975527999999,48.5,94.0,69.18353726,24.0,30.08,29.92946051,29.705,10.0,9.1863181315,0.0,24.5,3.1040044495000005,1.415,14.0,0.0,5.0,12.0
southeast,2011,DEC,61.0,40.56451613,18.0,59.0,34.9516129,13.0,97.0,81.14516129,36.5,30.634999999999998,30.18419355,29.63,10.0,8.870967742,0.0,22.5,5.4838709675,2.92,19.0,3.0,2.0,1.0
