"STATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00257040","2004-01","0","0","0","2,0","3",",0","1",",0",,,"3","1,0","7",",0","30",",0","13","2,0","0","2,0","0","2,0","-17",",0,06,",,,"4.0","1,,0,04,","0.15",",,0,25,","64","2,0,23,+","3421","0","1210","2,0","0.29",",,,0","7.0","1,,,0","23.5","2,0","35.1","2,,,0","11.9",",,,0"
"USC00257040","2004-02","0","0","0",",0","5","1,0","4","1,0","16","3,0","5","1,0","5",",0","27",",0","11",",0","0",",0","0",",0","-13",",0,07,","12","3,,0,06,+","3.0","1,,0,05,+","0.32","1,,0,05,","58",",0,18,","4563","0","1142",",0","0.96","1,,,0","14.0","1,,,0","25.6",",0","36.8",",,,0","14.4",",,,0"
"USC00257040","2004-03","3","0","3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","19",",0","0",",0","6",",0","0",",0","16",",0,12,","0",",,0,31,+","0.0",",,0,31,+","1.21",",,0,01,","82",",0,24,","5171","0","607",",0","2.39",",,,0","0.0",",,,0","45.5",",0","59.2",",,,0","31.8",",,,0"
"USC00257040","2004-04","24","0","21",",0","5",",0","5",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","19",",0,13,","0",",,0,30,+","0.0",",,0,30,+","0.72",",,0,20,","89",",0,28,+","5531","0","360",",0","1.93",",,,0","0.0",",,,0","53.7",",0","69.0",",,,0","38.4",",,,0"
"USC00257040","2004-05","115","0","91","2,0","9",",0","8",",0","0",",0","0",",0","0",",0","1",",0","0","2,0","22","2,0","5","2,0","29",",0,14,","0",",,0,31,+","0.0",",,0,31,+","0.94",",,0,10,","93","2,0,05,","5649","0","119","2,0","3.13",",,,0","0.0",",,,0","64.0","2,0","76.6","2,,,0","51.3",",,,0"
"USC00257040","2004-06","241","0","126",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","42",",0,25,","0",",,0,30,+","0.0",",,0,30,+","1.23",",,0,10,","94",",0,07,","5696","0","47",",0","3.20",",,,0","0.0",",,,0","67.6",",0","79.8",",,,0","55.5",",,,0"
"USC00257040","2004-07","507","0","265",",0","13",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","52",",0,29,+","0",",,0,31,+","0.0",",,0,31,+","1.38",",,0,09,","99",",0,19,","7","0","7",",0","6.40",",,,0","0.0",",,,0","73.3",",0","84.8",",,,0","61.8",",,,0"
"USC00257040","2004-08","701","0","194",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","42",",0,19,","0",",,0,31,+","0.0",",,0,31,+","0.64",",,0,24,","94",",0,03,+","36","0","29",",0","1.03",",,,0","0.0",",,,0","70.3",",0","83.1",",,,0","57.5",",,,0"
"USC00257040","2004-09","877","0","177",",0","6","2,0","6","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","42",",0,29,+","0",",,0,30,+","0.0",",,0,30,+","1.90","2,,0,24,","97",",0,13,","86","0","49",",0","5.38","2,,,0","0.0",",,,0","69.2",",0","82.4",",,,0","56.1",",,,0"
"USC00257040","2004-10","885","0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","25",",0,16,","0",",,0,31,+","0.0",",,0,31,+","0.70",",,0,07,","83",",0,28,","423","0","337",",0","0.96",",,,0","0.0",",,,0","54.4",",0","66.5",",,,0","42.2",",,,0"
"USC00257040","2004-11","885","0","0",",0","5","1,0","5","1,0","0","2,0","2",",0","1",",0","21",",0","3",",0","2",",0","0",",0","-3",",0,30,","0","2,,0,30,+","7.0",",,0,29,","3.50","1,,0,29,","77",",0,06,","1160","0","737",",0","5.82","1,,,0","11.0",",,,0","40.4",",0","51.3",",,,0","29.5",",,,0"
"USC00257040","2004-12","885","0","0","2,0","0",",0","0",",0","0","5,0","0",",0","1","1,0","28","1,0","3","1,0","0","1,0","0","1,0","-6","1,0,24,","0","5,,0,31,+","0.0",",,0,31,+","0.00",",T,0,30,","64","1,0,30,","2105","0","945","1,0","0.00",",T,,0","0.0",",,,0","32.5","2,0","46.3","1,,,0","18.7","1,,,0"
"USC00257040","2005-01","0","0","0",",0","2",",0","1",",0",,,"2","4,0","5",",0","29",",0","16",",0","1",",0","0",",0","-15",",0,15,",,,"5.0","4,,0,06,","0.16",",,0,05,","71",",0,24,","3379","0","1274",",0","0.22",",,,0","8.0","4,,,0","23.9",",0","33.3",",,,0","14.5",",,,0"
"USC00257040","2005-02","0","0","0","3,0","4","1,0","4","1,0",,,"2","2,0","1","1,0","24","1,0","3","3,0","0","3,0","0","3,0","-5","1,0,08,",,,"3.0","2,,0,23,+","0.26","1,,0,12,","68","3,0,13,","4137","0","758","3,0","0.69","1,,,0","6.0","2,,,0","34.8","3,0","47.1","3,,,0","22.4","1,,,0"
"USC00257040","2005-03","0","0","0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","22",",0","0",",0","5",",0","0",",0","10",",0,01,","0",",,0,31,+","0.0",",,0,31,+","0.73",",,0,22,","77",",0,29,","4855","0","718",",0","2.48",",,,0","0.0",",,,0","41.8",",0","57.0",",,,0","26.7",",,,0"
"USC00257040","2005-04","2","0","2","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","12","1,0","0","1,0","26",",0,24,","0",",,0,30,+","0.0",",T,0,28,","0.68",",,0,11,","81","1,0,17,","5215","0","359","1,0","1.44",",,,0","0.0",",T,,0","52.5","1,0","66.2","1,,,0","38.8",",,,0"
"USC00257040","2005-05","69","0","67","1,0","5",",0","5",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","21","1,0","1","1,0","24",",0,03,","0",",,0,31,+","0.0",",,0,31,+","1.08",",,0,12,","92","1,0,21,","5377","0","162","1,0","2.11",",,,0","0.0",",,,0","61.8","1,0","75.3","1,,,0","48.3",",,,0"
"USC00257040","2005-06",,,,,,,,,"0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+",,,,,,,,,,,"0.0",",,,0",,,,,,
"USC00257040","2005-07",,,"390","1,0","1","1,0","1","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","16","1,0","44","1,0,27,","0",",,0,31,+","0.0",",,0,31,+","0.26","1,,0,26,","101","1,0,23,","5","0","5","1,0","0.26","1,,,0","0.0",",,,0","77.8","1,0","90.4","1,,,0","65.3","1,,,0"
"USC00257040","2005-08",,,"298",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","51",",0,05,","0",",,0,31,+","0.0",",,0,31,+","2.20",",,0,13,","99",",0,03,","5","0","0",",0","4.97",",,,0","0.0",",,,0","74.6",",0","87.0",",,,0","62.2",",,,0"
"USC00257040","2005-09",,,"146","2,0","1","1,0","1","1,0","0",",0","0",",0","0","2,0","2","2,0","0","1,0","27","1,0","3","1,0","28","2,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.63","1,,0,05,","93","1,0,22,","79","0","74","1,0","0.63","1,,,0","0.0",",,,0","67.6","2,0","81.3","1,,,0","53.9","2,,,0"
"USC00257040","2005-10",,,"31",",0","5",",0","4",",0","0",",0","0",",0","0",",0","8",",0","0",",0","11",",0","2",",0","18",",0,25,+","0",",,0,31,+","0.0",",,0,31,+","0.97",",,0,20,","92",",0,04,","474","0","394",",0","2.21",",,,0","0.0",",,,0","53.3",",0","68.0",",,,0","38.6",",,,0"
"USC00257040","2005-11",,,"0","2,0","2",",0","1",",0","1","2,0","2",",0","0","2,0","22","2,0","4",",0","5",",0","0",",0","9","2,0,30,","4","2,,0,29,","4.0",",,0,30,+","0.74",",,0,28,","81",",0,03,","1158","0","684",",0","0.79",",,,0","8.0",",,,0","40.5","2,0","55.1",",,,0","26.0","2,,,0"
"USC00257040","2005-12",,,"0","1,0","2","1,0","1","1,0",,,"2","2,0","7",",0","30",",0","13","1,0","0","1,0","0","1,0","-7",",0,09,",,,"4.0","2,,0,03,","0.18","1,,0,03,","64","1,0,27,","2350","0","1192","1,0","0.23","1,,,0","5.0","2,,,0","24.9","1,0","36.0","1,,,0","13.8",",,,0"
"USC00257040","2006-01","0","0","0","1,0","3",",0","1",",0","0",",0","0",",0","0","1,0","30","1,0","0",",0","1",",0","0",",0","12","1,0,23,+","0",",,0,31,+","0.0",",,0,31,+","0.15",",,0,28,","72",",0,16,","3171","0","821",",0","0.24",",,,0","0.0",",,,0","37.5","1,0","51.8",",,,0","23.2","1,,,0"
"USC00257040","2006-02","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","28",",0","8",",0","1",",0","0",",0","-10",",0,18,","0",",,0,28,+","0.0",",,0,28,+","0.00",",T,0,06,","76",",0,28,","4191","0","1020",",0","0.00",",T,,0","0.0",",,,0","28.6",",0","43.2",",,,0","14.0",",,,0"
"USC00257040","2006-03","0","0","0",",0","7",",0","7",",0",,,"3",",0","0",",0","26",",0","3",",0","2",",0","0",",0","6",",0,25,",,,"10.0",",,0,21,","0.64",",,0,19,","81",",0,01,","5080","0","889",",0","2.91",",,,0","22.0",",,,0","36.3",",0","48.8",",,,0","23.9",",,,0"
"USC00257040","2006-04","11","0","11","1,0","8",",0","5",",0","0","4,0","0",",0","0","1,0","5","1,0","0","1,0","15","1,0","1","1,0","25","1,0,26,+","0","4,,0,30,+","0.0",",,0,30,+","0.47",",,0,02,","90","1,0,14,","5409","0","329","1,0","1.69",",,,0","0.0",",,,0","54.0","1,0","68.9","1,,,0","39.2","1,,,0"
"USC00257040","2006-05","85","0","74",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","33",",0,12,","0",",,0,31,+","0.0",",,0,31,+","0.28",",,0,24,","96",",0,29,","5603","0","194",",0","0.70",",,,0","0.0",",,,0","61.2",",0","75.2",",,,0","47.1",",,,0"
"USC00257040","2006-06","275","0","189",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","46",",0,02,","0",",,0,30,+","0.0",",,0,30,+","2.38",",,0,17,","96",",0,10,","5609","0","6",",0","3.82",",,,0","0.0",",,,0","71.1",",0","84.4",",,,0","57.8",",,,0"
"USC00257040","2006-07","575","0","300","1,0","5",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","12",",0","54","1,0,06,","0",",,0,31,+","0.0",",,0,31,+","2.04",",,0,11,","102",",0,20,","0","0","0",",0","3.86",",,,0","0.0",",,,0","75.1","1,0","87.5",",,,0","62.7","1,,,0"
"USC00257040","2006-08","786","0","211",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","49",",0,30,","0",",,0,31,+","0.0",",,0,31,+","2.20",",,0,08,","96",",0,06,+","9","0","9",",0","6.16",",,,0","0.0",",,,0","71.5",",0","82.6",",,,0","60.4",",,,0"
"USC00257040","2006-09","801","0","15","1,0","6",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","17",",0","0",",0","34","1,0,28,+","0",",,0,30,+","0.0",",,0,30,+","2.48",",,0,10,","87",",0,17,","224","0","215",",0","4.30",",,,0","0.0",",,,0","58.3","1,0","71.7",",,,0","44.9","1,,,0"
"USC00257040","2006-10","815","0","14",",0","5",",0","5",",0","0",",0","0",",0","0",",0","18",",0","0",",0","7",",0","0",",0","17",",0,24,","0",",T,0,21,+","0.0",",T,0,21,+","0.77",",,0,09,","89",",0,03,","798","0","574",",0","1.47",",,,0","0.0",",T,,0","46.9",",0","60.4",",,,0","33.4",",,,0"
"USC00257040","2006-11","815","0","0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","28",",0","2",",0","2",",0","0",",0","7",",0,30,","0",",T,0,15,+","0.0",",T,0,15,+","0.62",",,0,15,","84",",0,09,","1667","0","869",",0","0.62",",,,0","0.0",",T,,0","36.0",",0","50.0",",,,0","22.0",",,,0"
"USC00257040","2006-12","815","0","0","2,0","5",",0","4",",0","0","1,0","3",",0","2","2,0","29","2,0","7","1,0","0","1,0","0","1,0","-2","2,0,08,+","0","1,,0,31,+","1.0",",,0,31,+","0.76",",,0,21,","61","1,0,11,+","2685","0","1017","1,0","1.79",",,,0","3.0",",,,0","29.9","2,0","42.6","1,,,0","17.2","2,,,0"
"USC00257040","2007-01","0","0","0","1,0","2","1,0","2","1,0",,,"3","1,0","8","1,0","30","1,0","15","1,0","0","1,0","0","1,0","-17","1,0,17,+",,,"7.0","1,,0,21,","0.53","1,,0,21,","48","1,0,05,","4029","0","1345","1,0","0.96","1,,,0","13.0","1,,,0","20.2","1,0","31.0","1,,,0","9.4","1,,,0"
"USC00257040","2007-02","0","0","0",",0","2",",0","2",",0",,,"1","1,0","8",",0","28",",0","15",",0","0",",0","0",",0","-10",",0,16,+",,,"2.0","1,,0,13,","0.66",",,0,25,","62",",0,24,","5242","0","1213",",0","0.77",",,,0","2.0","1,,,0","21.7",",0","31.7",",,,0","11.7",",,,0"
"USC00257040","2007-03","0","0","0",",0","6",",0","6",",0","0",",0","0",",0","0",",0","20",",0","3",",0","6",",0","0",",0","13",",0,04,","0",",,0,31,+","0.0",",,0,31,+","1.13",",,0,24,","78",",0,14,","5895","0","653",",0","2.74",",,,0","0.0",",,,0","43.9",",0","57.3",",,,0","30.5",",,,0"
"USC00257040","2007-04","5","0","5",",0","5",",0","4",",0","0",",0","0","1,0","0",",0","11",",0","1",",0","8",",0","0",",0","8",",0,08,","0",",,0,30,+","0.0","1,,0,30,+","1.63",",,0,24,","86",",0,30,","6472","0","576",",0","2.40",",,,0","0.0","1,,,0","45.9",",0","57.9",",,,0","34.0",",,,0"
"USC00257040","2007-05","43","0","38","1,0","7",",0","7",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","20",",0","0",",0","39","1,0,16,","0",",,0,31,+","0.0",",,0,31,+","1.45",",,0,31,","85",",0,14,+","6595","0","123",",0","3.65",",,,0","0.0",",,,0","62.1","1,0","73.5",",,,0","50.8","1,,,0"
"USC00257040","2007-06","179","0","137",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","40",",0,08,","0",",,0,30,+","0.0",",,0,30,+","0.63",",,0,14,","89",",0,26,","6629","0","34",",0","2.05",",,,0","0.0",",,,0","68.4",",0","79.2",",,,0","57.7",",,,0"
"USC00257040","2007-07","494","0","315",",0","6","1,0","5","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","56",",0,05,+","0",",,0,31,+","0.0",",,0,31,+","1.40","1,,0,09,","94",",0,08,","0","0","0",",0","3.69","1,,,0","0.0",",,,0","75.1",",0","85.7",",,,0","64.6",",,,0"
"USC00257040","2007-08","802","0","308",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","53",",0,30,+","0",",,0,31,+","0.0",",,0,31,+","2.05",",,0,23,","94",",0,21,+","7","0","7",",0","4.07",",,,0","0.0",",,,0","74.7",",0","84.9",",,,0","64.5",",,,0"
"USC00257040","2007-09","889","0","87",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","39",",0,28,+","0",",,0,30,+","0.0",",,0,30,+","0.95",",,0,10,","88",",0,21,+","139","0","132",",0","1.96",",,,0","0.0",",,,0","63.5",",0","76.5",",,,0","50.4",",,,0"
"USC00257040","2007-10","902","0","13","2,0","8",",0","8",",0","0",",0","0",",0","0","2,0","7","2,0","0",",0","13",",0","0",",0","27","2,0,27,+","0",",,0,31,+","0.0",",,0,31,+","0.66",",,0,08,","88",",0,06,","514","0","375",",0","3.05",",,,0","0.0",",,,0","52.8","2,0","66.5",",,,0","39.1","2,,,0"
"USC00257040","2007-11","902","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","3",",0","0",",0","7",",0,23,","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,21,","79",",0,20,","1296","0","782",",0","0.00",",T,,0","0.0",",,,0","38.9",",0","54.8",",,,0","23.0",",,,0"
"USC00257040","2007-12","902","0","0","3,0","9",",0","5",",0","20","5,0","3","3,0","2","3,0","28","3,0","19",",0","0",",0","0",",0","-2","3,0,16,","6","5,,0,11,","4.0","3,,0,11,","0.31",",,0,01,","59",",0,05,","2531","0","1234",",0","1.34",",,,0","8.5","3,,,0","21.3","3,0","31.8",",,,0","10.8","3,,,0"
"USC00257040","2008-01","0","0","0",",0","1",",0","0",",0",,,"1",",0","9",",0","31",",0","16",",0","0",",0","0",",0","-7",",0,24,",,,"2.0",",,0,29,","0.01",",,0,29,","54",",0,29,","3908","0","1377",",0","0.01",",,,0","2.0",",,,0","20.6",",0","32.5",",,,0","8.6",",,,0"
"USC00257040","2008-02","0","0","0",",0","2",",0","2",",0","2","4,0","2","1,0","5",",0","29",",0","9",",0","0",",0","0",",0","-4",",0,01,","2","4,,0,06,","1.0","1,,0,06,+","0.10",",,0,06,+","61",",0,25,","5067","0","1159",",0","0.20",",,,0","2.0","1,,,0","25.0",",0","37.1",",,,0","13.0",",,,0"
"USC00257040","2008-03","0","0","0","3,0","2",",0","2",",0","0",",0","0",",0","2","2,0","28","2,0","1","1,0","1","1,0","0","1,0","-2","2,0,07,","0",",,0,31,+","0.5",",,0,17,","0.29",",,0,17,","74","1,0,02,","5900","0","832","1,0","0.46",",,,0","0.5",",,,0","35.4","3,0","50.1","1,,,0","20.7","2,,,0"
"USC00257040","2008-04","0","0","0",",0","11",",0","9",",0","0",",0","0",",0","0",",0","22",",0","0",",0","5",",0","0",",0","19",",0,14,","0",",,0,30,+","0.0",",,0,30,+","1.18",",,0,11,","79",",0,16,","6567","0","667",",0","3.87",",,,0","0.0",",,,0","42.8",",0","55.9",",,,0","29.6",",,,0"
"USC00257040","2008-05","13","0","13",",0","14",",0","13",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","30",",0,12,+","0",",,0,31,+","0.0",",,0,31,+","4.35",",,0,24,","83",",0,30,+","6845","0","278",",0","9.74",",,,0","0.0",",,,0","56.5",",0","69.5",",,,0","43.5",",,,0"
"USC00257040","2008-06","112","0","98",",0","14",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","44",",0,13,","0",",,0,30,+","0.0",",,0,30,+","2.19",",,0,08,","88",",0,15,","6864","0","19",",0","7.83",",,,0","0.0",",,,0","67.6",",0","79.8",",,,0","55.5",",,,0"
"USC00257040","2008-07","386","0","274",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","50",",0,13,","0",",,0,31,+","0.0",",,0,31,+","2.16",",,0,16,","92",",0,28,","1","0","1",",0","4.07",",,,0","0.0",",,,0","73.8",",0","85.3",",,,0","62.3",",,,0"
"USC00257040","2008-08","537","0","151",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","47",",0,29,","0",",,0,31,+","0.0",",,0,31,+","0.43",",,0,12,","97",",0,04,","2","0","1",",0","1.01",",,,0","0.0",",,,0","69.8",",0","81.9",",,,0","57.8",",,,0"
"USC00257040","2008-09","586","0","49",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","35",",0,30,+","0",",,0,30,+","0.0",",,0,30,+","1.54",",,0,11,","86",",0,27,+","142","0","140",",0","3.20",",,,0","0.0",",,,0","62.0",",0","74.6",",,,0","49.3",",,,0"
"USC00257040","2008-10","586","0","0","1,0","8",",0","8",",0","0",",0","0",",0","0","1,0","9","1,0","0",",0","7",",0","0",",0","19","1,0,28,","0",",T,0,22,","0.0",",T,0,22,","2.57",",,0,07,","76",",0,04,+","635","0","492",",0","7.63",",,,0","0.0",",T,,0","48.7","1,0","61.7",",,,0","35.7","1,,,0"
"USC00257040","2008-11","586","0","0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","24",",0","0",",0","4",",0","0",",0","7",",0,21,","0",",T,0,06,","0.0",",T,0,06,","0.53",",,0,11,","75",",0,03,","1453","0","819",",0","0.58",",,,0","0.0",",T,,0","37.7",",0","50.2",",,,0","25.2",",,,0"
"USC00257040","2008-12","586","0","0","1,0","2",",0","2",",0",,,"2","2,0","8","1,0","30","1,0","15",",0","0",",0","0",",0","-14","1,0,22,",,,"6.0","2,,0,19,","0.73",",,0,19,","62",",0,03,","2832","0","1379",",0","0.99",",,,0","7.0","2,,,0","19.4","1,0","30.8",",,,0","7.9","1,,,0"
"USC00257040","2009-01","0","0","0",",0","3",",0","2",",0",,,"3","3,0","7",",0","31",",0","9",",0","0",",0","0",",0","-5",",0,26,+",,,"3.0","3,,0,26,","0.12",",,0,26,","60",",0,23,+","4066","0","1234",",0","0.23",",,,0","6.0","3,,,0","25.2",",0","37.4",",,,0","13.0",",,,0"
"USC00257040","2009-02","0","0","0",",0","4",",0","2",",0",,,"2",",0","3",",0","27",",0","7",",0","0",",0","0",",0","-4",",0,15,+",,,"7.0",",,0,14,","0.26",",,0,14,+","66",",0,06,","5064","0","997",",0","0.64",",,,0","9.0",",,,0","29.4",",0","42.8",",,,0","15.9",",,,0"
"USC00257040","2009-03","0","0","0",",0","0",",0","0",",0","0","5,0","0",",0","2",",0","29",",0","6",",0","4",",0","0",",0","-2",",0,01,","0","5,,0,31,+","0.0",",,0,31,+","0.00",",T,0,31,+","80",",0,17,","5991","0","927",",0","0.00",",T,,0","0.0",",,,0","35.1",",0","49.5",",,,0","20.7",",,,0"
"USC00257040","2009-04","0","0","0",",0","8",",0","7",",0","2","2,0","2",",0","0",",0","18",",0","0",",0","3",",0","0",",0","13",",0,07,","1","2,,0,05,+","1.0",",,0,05,+","0.64",",,0,29,","88",",0,24,","6598","0","607",",0","2.68",",,,0","2.0",",,,0","44.8",",0","58.9",",,,0","30.6",",,,0"
"USC00257040","2009-05","38","0","38",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","34",",0,17,+","0",",,0,31,+","0.0",",,0,31,+","0.61",",,0,13,","89",",0,20,+","6828","0","230",",0","2.50",",,,0","0.0",",,,0","58.8",",0","71.5",",,,0","46.1",",,,0"
"USC00257040","2009-06","162","0","124",",0","16",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","3",",0","44",",0,05,","0",",,0,30,+","0.0",",,0,30,+","2.35",",,0,06,","94",",0,24,","6914","0","86",",0","11.22",",,,0","0.0",",,,0","66.3",",0","76.3",",,,0","56.2",",,,0"
"USC00257040","2009-07","324","0","162",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","44",",0,31,","0",",,0,31,+","0.0",",,0,31,+","0.36",",,0,03,","93",",0,25,","22","0","22",",0","1.18",",,,0","0.0",",,,0","69.5",",0","80.9",",,,0","58.1",",,,0"
"USC00257040","2009-08","472","0","148",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","42",",0,30,","0",",,0,31,+","0.0",",,0,31,+","1.80",",,0,16,","91",",0,08,","61","0","39",",0","4.88",",,,0","0.0",",,,0","68.5",",0","80.5",",,,0","56.5",",,,0"
"USC00257040","2009-09","487","0","15",",0","4",",0","4",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","0",",0","29",",0,30,+","0",",,0,30,+","0.0",",,0,30,+","1.88",",,0,23,","81",",0,08,","221","0","160",",0","2.99",",,,0","0.0",",,,0","60.2",",0","71.8",",,,0","48.6",",,,0"
"USC00257040","2009-10","487","0","0",",0","9",",0","8",",0",,,"1",",0","0",",0","17",",0","1",",0","3",",0","0",",0","21",",0,11,+",,,"6.0",",,0,10,","0.87",",,0,30,","73",",0,01,","933","0","712",",0","4.07",",,,0","6.0",",,,0","42.0",",0","51.7",",,,0","32.3",",,,0"
"USC00257040","2009-11","487","0","0","2,0","2",",0","1",",0","0",",0","0",",0","0","2,0","21","2,0","0",",0","2",",0","0",",0","14","2,0,19,+","0",",,0,30,+","0.0",",,0,30,+","0.12",",,0,16,","81",",0,07,","1599","0","665",",0","0.19",",,,0","0.0",",,,0","41.5","2,0","55.6",",,,0","27.4","2,,,0"
"USC00257040","2009-12","487","0","0",",0","6",",0","3",",0",,,"5","1,0","9",",0","31",",0","21",",0","0",",0","0",",0","-13",",0,10,",,,"6.0","1,,0,09,","0.25",",,0,09,+","57",",0,01,","3030","0","1431",",0","0.72",",,,0","18.0","1,,,0","18.8",",0","28.5",",,,0","9.1",",,,0"
"USC00257040","2010-01","0","0","0",",0","3",",0","1",",0",,,"1","2,0","6",",0","31",",0","14",",0","0",",0","0",",0","-18",",0,10,",,,"1.0","2,,0,20,","0.30",",,0,20,","52",",0,17,+","4391","0","1361",",0","0.35",",,,0","1.0","2,,,0","21.1",",0","30.9",",,,0","11.3",",,,0"
"USC00257040","2010-02","0","0","0",",0","4",",0","3",",0",,,"4","1,0","1",",0","28",",0","13",",0","0",",0","0",",0","-1",",0,10,",,,"2.0","1,,0,21,+","0.31",",,0,05,","48",",0,27,","5559","0","1167",",0","0.71",",,,0","7.0","1,,,0","23.3",",0","33.3",",,,0","13.4",",,,0"
"USC00257040","2010-03","0","0","0",",0","7",",0","4",",0","0","5,0","1",",0","0",",0","19",",0","1",",0","4",",0","0",",0","12",",0,21,","0","5,,0,31,+","2.0",",,0,01,","0.91",",,0,09,","78",",0,31,+","6340","0","781",",0","1.69",",,,0","2.0",",,,0","39.8",",0","50.1",",,,0","29.4",",,,0"
"USC00257040","2010-04","3","0","3","1,0","6",",0","5",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","9",",0","0",",0","23","1,0,03,","0",",,0,30,+","0.0",",,0,30,+","0.50",",,0,07,","83",",0,13,","6701","0","361",",0","1.67",",,,0","0.0",",,,0","52.5","1,0","66.4",",,,0","38.6","1,,,0"
"USC00257040","2010-05","43","0","40","1,0","11",",0","9",",0","0",",0","0",",0","0","1,0","4","1,0","0",",0","15",",0","0",",0","29","1,0,08,","0",",,0,31,+","0.0",",,0,31,+","0.91",",,0,20,","88",",0,30,+","7019","0","317",",0","3.54",",,,0","0.0",",,,0","56.1","1,0","68.8",",,,0","43.4","1,,,0"
